id,slug,name,normalized_name,type,dedicated_page,label,is_booster,top_partner,highlight,country_year,partnership_type,partnership_status,short_desc,hall,stand,presence,country,image_url,sectors,themes,tags,fundraising
9e7dc0dd-a947-f111-8ef3-6045bd9548dc,10,10%,10,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2J05-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a0dcb70a-7543-4895-bce6-8edfdea50c83,CPG/Retail/E-Commerce,Marketing & Advertising,Food & Agriculture | Marketing & Advertising | Retail & E-commerce,Seed - $1M - $5M
1e8eb5e9-a947-f111-8ef3-6045bd9548dc,10-chairs,10-Chairs,10 chairs,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B03-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ff46d152-b1f5-4ce2-81cb-b4599a75f4d5,Creative Industries & Entertainment,,Retail & E-commerce | Growth & Startup & Investment | Media & Entertainment & Creators Economy,Bootstrapped - 0
5b8bb89a-844b-f111-8ef3-6045bd9548dc,1telsa-cote-divoire,1telsa Cote d\'Ivoire,1telsa cote d ivoire,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1G36-004,hybrid,Cote d’Ivoire,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7f281438-8731-4414-8a2f-e60d980c6657,Government/Public institutions,,Sovereignty & GovTech | Fintech & Banking & Compliance | Mobility & Smart Cities,Pre-Seed - <$1M
413aea82-b653-f111-8fcb-6045bd954326,21-croix-rouge-francaise,21 | Croix-Rouge Française,21 croix rouge francaise,partner,True,,False,False,False,False,partenaireexposant,sponsor_partners,,pavillon7,2C38,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/9f26ae86-afae-45c9-8066-d4ab0be19106,Nonprofit Organization,,Healthcare & Wellness | Diversity & Inclusion,
a680bde3-a947-f111-8ef3-6045bd9548dc,2501ai,2501.ai,2501 ai,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H44-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/34c20f65-961c-4585-945b-71255c807cab,AI & Big Data,,Industry & Supply Chain | Cloud & Infrastructure & Connectivity | Space & Aeronautics,Pre-Seed - <$1M | Seed - $1M - $5M
2add899c-ba47-f111-8ef3-6045bd9548dc,2be-fficient,2be-Fficient,2be fficient,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B32-008,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/d0a64052-f7e3-448c-b1a2-df852cd9bd23,AI & Big Data,,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Retail & E-commerce,Not yet - 0
c37b10e3-564d-f111-8ef3-6045bd9548dc,33-trucs,33 Trucs,33 trucs,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,online,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7c30ab1a-744e-46db-93c8-fa87951deebc,HRTech/HR/EdTech/Education,,HR & EdTech & Future of Work | Growth & Startup & Investment | Industry & Supply Chain,Pre-Seed - <$1M
d7f49553-8847-f111-8ef3-6045bd9548dc,365talents,365talents,365talents,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B09-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/56b7255e-9d28-4002-af7b-d0f34852c19b,HRTech/HR/EdTech/Education,,HR & EdTech & Future of Work,
a90b6039-0064-f111-8fcb-6045bd954326,3d-healtech,3d Healtech,3d healtech,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,online,Serbia,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/8a530a92-ab98-4933-8c62-f97c317cc618,HealthTech/Healthcare/BioTech,,Healthcare & Wellness,Pre-Seed - <$1M
5120e85e-8b42-f111-8ef2-6045bd954320,3dev-group-carcul,3dev-Group / Carcul ,3dev carcul,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1G32-012,hybrid,Cote d’Ivoire,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/d34bc7a8-9022-452f-b846-aa7ce72e8323,Mobility/Transportation,,Consulting & B2B services | Fintech & Banking & Compliance | Mobility & Smart Cities,Not yet - 0
13473953-c53c-f111-8ef2-6045bd954320,3dvarius,3dvarius,3dvarius,startup,True,,False,False,False,False,startupexposant,startup_partners,,,2B61-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a0605a81-61b6-4e48-a7c9-10ace2239071,Creative Industries & Entertainment,,Artificial Intelligence & Robotics | Energy & Greentech | Media & Entertainment & Creators Economy,Bootstrapped - 0
8d52805b-5e54-f111-8fcb-6045bd954326,3e-innovation,3e Innovation,3e innovation,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H48-013,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5362a26e-020a-4a40-af73-3cd96f64c26c,HRTech/HR/EdTech/Education,,Diversity & Inclusion | Artificial Intelligence & Robotics | HR & EdTech & Future of Work,Not yet - 0
229cd958-d855-f111-8fcb-6045bd954326,3rdcomply,3rdcomply,3rdcomply,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3H40-001,hybrid,Netherlands,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/2d1a6d2e-1ad3-459a-b244-679f82a7c7fc,Cybersecurity/Defense,,Consulting & B2B services | Industry & Supply Chain | Cybersecurity & Defense,Bootstrapped - 0
041a2003-6950-f111-8ef3-6045bd9548dc,5c,5C,5c,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3F13-034,hybrid,Canada,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/2c8b36c0-59f1-4ea7-8acd-86369d721179,,,,
afff6e37-9f5d-f111-8fcb-6045bd954326,60fps,60fps,60fps,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3D20-006,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/80b0eef6-4bba-4ef1-bda1-7ddf0ad55093,Creative Industries & Entertainment,,Luxury & Fashion & Cosmetics | Retail & E-commerce | Marketing & Advertising,
f30ca5b2-d84d-f111-8ef3-6045bd9548dc,63-inc,63 Inc,63,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B27-004,hybrid,Rwanda,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/937c55e3-654c-4317-a676-9eb556c2112f,Creative Industries & Entertainment,Future of Work,Consulting & B2B services | Artificial Intelligence & Robotics | HR & EdTech & Future of Work,Seed - $1M - $5M
3f570b2f-f24d-f111-8ef3-6045bd9548dc,630-est,630° Est,630 est,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F37-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/df535892-04c8-4186-b99e-689af970b744,Mobility/Transportation,,Diversity & Inclusion | Mobility & Smart Cities,
e8dfdaca-f049-f111-8ef3-6045bd9548dc,8-game-learn,8 Game Learn,8 game learn,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2G10-022,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/73dcb549-8e2d-43a1-b310-b677b3dfbe77,HRTech/HR/EdTech/Education,,HR & EdTech & Future of Work | Healthcare & Wellness | Consulting & B2B services,Not yet - 0
dda050dd-f058-f111-8fcb-6045bd954326,e-securitybio,[E-Security.bio],e security bio,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3J24-005,hybrid,Portugal,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/1156c22a-b1bc-419b-978a-756dc254ac17,Cybersecurity/Defense,,DeepTech | Sovereignty & GovTech | Cybersecurity & Defense,Bootstrapped - 0
88446591-c04a-f111-8ef3-6045bd9548dc,a-blue-thing-in-the-cloud,A Blue Thing in the Cloud,a blue thing in the cloud,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3F06-002,hybrid,Spain,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ac32db65-7968-4d4b-b863-8586f7746af5,DeepTech/R&D,,DeepTech | Cybersecurity & Defense | Industry & Supply Chain,Not yet - 0
312b07fb-cc43-f111-8ef2-6045bd954320,af-genese,A.f. Genese,a f genese,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H32-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7ee45f23-b97a-4397-a022-8a72f135d5b9,HealthTech/Healthcare/BioTech,,Healthcare & Wellness | Growth & Startup & Investment,Pre-Seed - <$1M
a2536a57-0259-f111-8fcb-6045bd954326,aaliatech,Aalia.tech,aalia tech,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F62-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a91baa9a-fe98-4107-9f7f-57157f1a4de4,HealthTech/Healthcare/BioTech,,Healthcare & Wellness | Growth & Startup & Investment | DeepTech,Pre-Seed - <$1M
2c6b8305-5e54-f111-8fcb-6045bd954326,abeye,Abeye,abeye,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H48-016,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/f7b5f15a-d41b-49f6-96fd-b3bc2171a6c2,HealthTech/Healthcare/BioTech,,Diversity & Inclusion | Healthcare & Wellness | HR & EdTech & Future of Work,Not yet - 0
9fa41dad-c452-f111-8fcb-6045bd954326,abillio,Abillio,abillio,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2J55-002,hybrid,Latvia,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/779c7ccd-e327-45b2-b60d-985d354cd7bd,FinTech/Banking/Finance,,Fintech & Banking & Compliance | HR & EdTech & Future of Work | Media & Entertainment & Creators Economy,Bootstrapped - 0 | Pre-Seed - <$1M
4a717ad1-9f47-f111-8ef3-6045bd9548dc,abr-co-ltd,"Abr Co., Ltd",abr,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,1C32-002,hybrid,South Korea,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/25895d38-e869-4412-8f5e-9c44f2a412c9,GreenTech/Sustainability,,Energy & Greentech | Industry & Supply Chain | DeepTech,Seed - $1M - $5M | Pre-Seed - <$1M | Bootstrapped - 0
76fc9100-c92a-f111-9a49-6045bd9541be,abraham-in-tech,Abraham in Tech,abraham in tech,partner,True,,False,False,False,False,partenaireexposant,territories_partners,,pavillon7,1H12,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/61c74454-bf6a-488c-8597-8d6991b398f0,Nonprofit Organization,,Sovereignty & GovTech | Growth & Startup & Investment | Diversity & Inclusion,
3f962669-a65d-f111-8fcb-6045bd954326,absar-group,Absar Group,absar,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1B28-010,hybrid,Senegal,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/976f1c9c-7e52-4f91-99fa-7624b83d86c4,AI & Big Data,,Artificial Intelligence & Robotics | Mobility & Smart Cities | Growth & Startup & Investment,Not yet - 0
77c6f4d7-0a60-f111-8fcb-6045bd954326,abx3pv-private-limited,Abx3pv Private Limited,abx3pv private,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1D40-009,hybrid,India,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/65835779-8a22-4b44-a34f-824e1813ab30,Energy,,DeepTech | Energy & Greentech | Space & Aeronautics,
89169196-ba47-f111-8ef3-6045bd9548dc,abyssale,Abyssale,abyssale,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H10-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/720c4ea9-7085-4ffc-aa44-2c05dc5dc4bd,Marketing/Advertising/Communication/AdTech/MarTech,,Marketing & Advertising | Retail & E-commerce | Artificial Intelligence & Robotics,
2efd2ed7-3351-f111-8fcb-6045bd954326,ac-biode,Ac Biode,ac biode,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,hybrid,Luxembourg,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/cb20c9b8-9006-481e-b07e-59bd8fbd57af,DeepTech/R&D,,Energy & Greentech | Industry & Supply Chain | Growth & Startup & Investment,
371a8778-6354-f111-8fcb-6045bd954326,acceliontech,Acceliontech,acceliontech,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3H14-034,hybrid,Germany,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/0453cce0-34fa-47eb-b45f-cf26c86e91f7,AI & Big Data,,Artificial Intelligence & Robotics | Industry & Supply Chain | Space & Aeronautics,Not yet - 0
21bf0caa-1344-f111-8ef2-6045bd954320,accord,Accord,accord,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D16-031,hybrid,Jordan,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/4eecccc5-5e34-4cbe-87ef-3dae3be4d7df,AI & Big Data,,Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Growth & Startup & Investment,Bootstrapped - 0
8737cbe5-6e39-f111-8ef2-6045bd954320,accudire,Accudire,accudire,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3F32-003,hybrid,Italy,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/039346e9-5faa-4f0a-9fd5-697b20496209,Industry/Manufacturing/Supply Chain/Logistics,,Industry & Supply Chain | Consulting & B2B services | Fintech & Banking & Compliance,Seed - $1M - $5M
9ee49dac-f349-f111-8ef3-6045bd9548dc,aces-o,Aces O+,aces o,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2G10-029,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/55684748-1ec3-4593-a954-e3806b372587,HealthTech/Healthcare/BioTech,,Artificial Intelligence & Robotics | Diversity & Inclusion | Growth & Startup & Investment,Not yet - 0
6d7f4e1b-9848-f111-8ef3-6045bd9548dc,actena,Actena,actena,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H32-037,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/592ef985-8e03-47ad-9cde-0f4f75815b91,DeepTech/R&D,,DeepTech,
40a7d239-0842-f111-8ef2-6045bd954320,acteurs-du-franco-allemand,Acteurs du Franco-Allemand,acteurs du franco allemand,partner,True,,False,False,False,False,partenairenonexposant,smp_partners,,,,online,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/996a8899-e88b-4d2a-98ad-80289e473293,Other,,Sovereignty & GovTech | Growth & Startup & Investment | Consulting & B2B services | HR & EdTech & Future of Work,
228e0835-f24d-f111-8ef3-6045bd9548dc,actionable,Actionable,actionable,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F37-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/595c2d1d-aa6e-4e6f-acef-a0ae735af505,AI & Big Data,,Retail & E-commerce | Marketing & Advertising | Artificial Intelligence & Robotics,Pre-Seed - <$1M
3d17820d-a844-f111-8ef2-6045bd954320,active-asset-allocation,Active Asset Allocation,active asset allocation,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3C14-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/19cff0c5-8cc1-43d7-9501-307d736220bd,FinTech/Banking/Finance,,Fintech & Banking & Compliance | Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity,Not yet - 0
f42617b1-9965-f111-8fcb-6045bd954326,actu-ia,Actu Ia,actu ia,partner,True,,False,False,False,False,partenairenonexposant,smp_partners,,,,online,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b7193dd6-62f8-4627-a9af-e9bb2bb06b80,AI & Big Data,,Artificial Intelligence & Robotics,
bbef9222-9559-f111-8fcb-6045bd954326,ad-system,Ad System,ad system,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H28-002,hybrid,korearepublicof,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/ff0da804-248d-4452-8ef1-abfcedc3262f,DeepTech/R&D,,Artificial Intelligence & Robotics | Cybersecurity & Defense | Energy & Greentech,Seed - $1M - $5M
027f4bb9-c452-f111-8fcb-6045bd954326,ad-verbum,Ad Verbum,ad verbum,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2J55-003,hybrid,Latvia,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/b25f40ba-47c8-4ae1-8100-6741920ead91,Other,,Fintech & Banking & Compliance | Cybersecurity & Defense | Consulting & B2B services,Not yet - 0
dc3e7173-a72a-f111-9a49-6045bd9541be,adocc-region-occitanie,Ad'Occ - Région Occitanie,adocc region occitanie,partner,True,,False,False,False,False,partenaireexposant,territories_partners,,pavillon7,2B61,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6f6644a9-ab4b-48aa-9524-a08052e84cab,Government/Public institutions,,Artificial Intelligence & Robotics | DeepTech | Healthcare & Wellness | Media & Entertainment & Creators Economy,
cca40dfa-db43-f111-8ef2-6045bd954320,adaptations,Adaptation/s,adaptation s,startup,True,techforchange,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F39-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/817726a5-8c91-4225-b304-7760e47d37aa,InsurTech/Insurance,,Fintech & Banking & Compliance | Energy & Greentech,Bootstrapped - 0
e0b1b840-692e-f111-9a49-6045bd9541be,adcis,Adcis,adcis,startup,True,,False,False,False,False,startupexposant,startup_partners,,,2B59-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/0923cfd7-c428-4dbf-a18c-e7bb51fd4eb9,AI & Big Data,,Artificial Intelligence & Robotics | Healthcare & Wellness | Industry & Supply Chain,Not yet - 0
2fac0518-e747-f111-8ef3-6045bd9548dc,addatech-systems,Addatech Systems,addatech systems,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B55-035,hybrid,Canada,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/fd289c50-1b79-493b-87f0-a6f2140ef03f,HealthTech/Healthcare/BioTech,,Healthcare & Wellness | Growth & Startup & Investment,Seed - $1M - $5M
d1c5818e-5f50-f111-8ef3-6045bd9548dc,adepme,Adepme,adepme,partner,True,,False,False,False,False,partenaireexposant,territories_partners,,pavillon7,1B21,hybrid,Senegal,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/d8a8e963-869d-446c-b2a8-c952b7e81be6,Government/Public institutions,,Artificial Intelligence & Robotics | DeepTech | Sovereignty & GovTech | Growth & Startup & Investment,
3704378e-9939-f111-8ef2-6045bd954320,adikoi,Adikoi,adikoi,startup,True,,False,False,False,False,startupexposant,startup_partners,,,3C13-009,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/17310785-46b9-4a9a-84dd-8fc12fac3cc5,AI & Big Data,,Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Growth & Startup & Investment,Bootstrapped - 0
ce039d49-dc55-f111-8fcb-6045bd954326,adinai,Adin.ai,adin ai,startup,True,,False,False,False,False,startupnonexposant,startup_partners,,,,online,Turkey,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/6ed48bce-59bd-46df-84a8-e0f37807bcb7,Marketing/Advertising/Communication/AdTech/MarTech,,Luxury & Fashion & Cosmetics | Fintech & Banking & Compliance | Retail & E-commerce,Pre-Seed - <$1M
aacef525-d74e-f111-8ef3-6045bd9548dc,admir,Admir,admir,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3G45-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/65192ad5-eb28-4b8e-a75d-b086ece83699,HealthTech/Healthcare/BioTech,,DeepTech | Healthcare & Wellness | Artificial Intelligence & Robotics,Seed - $1M - $5M
c96f70cd-fd41-f111-8ef2-6045bd954320,adoasis-inc,"Adoasis, Inc",adoasis,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2H31-018,hybrid,United States of America,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/9513e5ea-4a4c-4435-bfe2-1ace0faae0fd,Marketing/Advertising/Communication/AdTech/MarTech,,Luxury & Fashion & Cosmetics | Marketing & Advertising | Retail & E-commerce,Seed - $1M - $5M
007deeb3-962a-f111-9a49-6045bd9541be,adobe,Adobe,adobe,partner,True,,False,False,False,False,partenaireexposant,platinum_partners,,pavillon7,2F10,hybrid,United States of America,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/66bd6efd-e644-46e7-acaf-207ddba95b4c,Marketing/Advertising/Communication/AdTech/MarTech,,Marketing & Advertising | Artificial Intelligence & Robotics | Luxury & Fashion & Cosmetics | Retail & E-commerce | Fintech & Banking & Compliance,
08785706-f158-f111-8fcb-6045bd954326,adpriva,Adpriva,adpriva,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3J24-006,hybrid,Portugal,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/bcac6b2d-ef5c-45a0-b86e-714bee25bdaa,Marketing/Advertising/Communication/AdTech/MarTech,,DeepTech | Marketing & Advertising | Cybersecurity & Defense,Not yet - 0
3bfc76ae-f155-f111-8fcb-6045bd954326,adsrank,Adsrank,adsrank,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B14-003,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/a6419fe7-c4c9-478f-9144-a43742a44cc8,Marketing/Advertising/Communication/AdTech/MarTech,,Artificial Intelligence & Robotics | Marketing & Advertising | Growth & Startup & Investment,Not yet - 0
7f52ff1e-ea60-f111-8fcb-6045bd954326,adstrum,Adstrum,adstrum,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2D36-019,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/5ced60d0-1699-4bca-8053-d7b8b92e8d00,DeepTech/R&D,,DeepTech | Healthcare & Wellness | Artificial Intelligence & Robotics,
f30380ce-cd4e-f111-8ef3-6045bd9548dc,advanced-care-technologies,Advanced Care Technologies,advanced care technologies,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,3H14-002,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/9f1a88a7-d044-4056-9df2-17c7a016a4a0,HealthTech/Healthcare/BioTech,,Artificial Intelligence & Robotics | Healthcare & Wellness | Diversity & Inclusion,Pre-Seed - <$1M
34c7bce3-9a4e-f111-8ef3-6045bd9548dc,advantage-austria-paris,Advantage Austria Paris,advantage austria paris,partner,True,,False,False,False,False,partenaireexposant,silver_partners,,pavillon7,3G41,hybrid,Austria,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/aa961776-0244-447b-b14c-d984f18006db,Government/Public institutions,,Space & Aeronautics | Artificial Intelligence & Robotics | Energy & Greentech | Industry & Supply Chain | Cybersecurity & Defense,
6f63a264-0461-f111-8fcb-6045bd954326,adweek,Adweek,adweek,partner,True,,False,False,False,False,partenairenonexposant,smp_partners,,,,online,United States of America,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/79456096-ddcb-4dc2-b3ad-9f3b1c0bd19d,Marketing/Advertising/Communication/AdTech/MarTech,,Marketing & Advertising | Consulting & B2B services,
6dbd2a76-9559-f111-8fcb-6045bd954326,aeacbio-coltd,"Aeacbio Co.,ltd.",aeacbio,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1H28-003,hybrid,korearepublicof,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/de15d247-0cbe-4179-835b-1487ba41f1cb,Personal Services,,Artificial Intelligence & Robotics | Growth & Startup & Investment | Consulting & B2B services,Not yet - 0
384d0c54-f23e-f111-8ef2-6045bd954320,aegis-civis,Aegis Civis,aegis civis,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2B50-018,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/e54100fa-dbef-451a-9a8c-6adb461a3c05,Cybersecurity/Defense,,Artificial Intelligence & Robotics | Cybersecurity & Defense | Growth & Startup & Investment,
84ac3e44-b255-f111-8fcb-6045bd954326,aequidem,Aequidem,aequidem,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2C01-001,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/7de0936c-c6d1-4543-8992-f4d40c9b77ed,Creative Industries & Entertainment,,Diversity & Inclusion | Healthcare & Wellness | Luxury & Fashion & Cosmetics,Not yet - 0
f9a116a2-6b5a-f111-8fcb-6045bd954326,aerleum,Aerleum,aerleum,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2G62-042,hybrid,France,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/da9bc071-a235-44f8-9ebb-def84ee0b51f,GreenTech/Sustainability,,Energy & Greentech | Industry & Supply Chain | Mobility & Smart Cities,Seed - $1M - $5M
f66891ee-9f47-f111-8ef3-6045bd9548dc,aero-one,Aero-One,aero one,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,1C32-003,hybrid,South Korea,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/4f7c2e4a-7742-4e6d-8ff5-dd1054ad1c83,GreenTech/Sustainability,,Energy & Greentech,Not yet - 0
409afcfb-f755-f111-8fcb-6045bd954326,aerones,Aerones,aerones,startup,True,,False,False,False,False,startupexposant,startup_partners,,pavillon7,2F15-015,hybrid,Latvia,https://storageprdv2inwink.blob.core.windows.net/bd548118-d611-41e8-963d-982eecb11faa/284460cc-3799-4c86-9f88-28e48dbd5170,Energy,,Artificial Intelligence & Robotics,
