entity_id,entity_type,display_name,query,context_json
company_48eba9e0327b5c3507e7,company,H Company,"""H Company"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series C - $50M - $200M"", ""source_id"": ""614665c5-5f49-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Retail & E-commerce""}"
company_f5f5afb37b3cf0629524,company,H Company,"""H Company"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series C - $50M - $200M"", ""source_id"": ""9cf50300-f255-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Retail & E-commerce""}"
company_b3cf447bf5185531277a,company,H+h Labs Psa,"""H+h Labs Psa"" VivaTech exhibitor company Poland DeepTech","{""company_type"": ""startup"", ""country"": ""Poland"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""263d6163-1342-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Industry & Supply Chain | Energy & Greentech""}"
company_d594218acc0f0828269b,company,H24 Care,"""H24 Care"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""da078b51-975a-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Healthcare & Wellness""}"
company_bad905f43ef7ea47493e,company,H2all,"""H2all"" VivaTech exhibitor company Germany Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""ede8083e-a735-f111-8ef2-6045bd954320"", ""tags"": ""Consulting & B2B services | Energy & Greentech | Growth & Startup & Investment""}"
company_07a9cd91a0ba8f54b403,company,Hability,"""Hability"" VivaTech exhibitor company France Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""6abbb3d1-4042-f111-8ef2-6045bd954320"", ""tags"": ""Healthcare & Wellness | Growth & Startup & Investment""}"
company_f483862e03b5ba74d88d,company,Habs,"""Habs"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""417a5bc3-d92a-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Marketing & Advertising""}"
company_7664e10a63e45769f4fe,company,Habs,"""Habs"" VivaTech exhibitor company France Marketing & Advertising","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""228fef43-9a40-f111-8ef2-6045bd954320"", ""tags"": ""Marketing & Advertising | Media & Entertainment & Creators Economy | Retail & E-commerce""}"
company_7c15072149acfbf81812,company,Hado,"""Hado"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""834fce38-cd4e-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Luxury & Fashion & Cosmetics | Retail & E-commerce""}"
company_8af27e35078e2d68e551,company,Hamburg,"""Hamburg"" VivaTech exhibitor company Germany Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""Germany"", ""fundraising"": """", ""source_id"": ""90dbbcb8-374a-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Industry & Supply Chain""}"
company_37e428735f37ad02d9eb,company,Handicap International,"""Handicap International"" VivaTech exhibitor company France Diversity & Inclusion","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""3e3aea82-b653-f111-8fcb-6045bd954326"", ""tags"": ""Diversity & Inclusion | Healthcare & Wellness""}"
company_e1e7408cf4fe4c7cdc7e,company,Handivisible,"""Handivisible"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""bec99660-f24d-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Diversity & Inclusion | Healthcare & Wellness""}"
company_2bc0d84ee9c62808c03b,company,Hanga Hubs,"""Hanga Hubs"" VivaTech exhibitor company Rwanda Fintech & Banking & Compliance","{""company_type"": ""startup"", ""country"": ""Rwanda"", ""fundraising"": """", ""source_id"": ""041976ad-d94d-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | Growth & Startup & Investment | Sovereignty & GovTech""}"
company_3cd9e6d46ce0ee9ba7b4,company,Hangzhou Digital Trade Exhibition Pavilion,"""Hangzhou Digital Trade Exhibition Pavilion"" VivaTech exhibitor company China Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""China"", ""fundraising"": """", ""source_id"": ""089f0b1a-044e-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Sovereignty & GovTech | Mobility & Smart Cities | Cloud & Infrastructure & Connectivity""}"
company_f43f8fe852f6dd718bc1,company,"Hangzhou Hikstorage Technology Co., Ltd.","""Hangzhou Hikstorage Technology Co., Ltd."" VivaTech exhibitor company China Gaming & Sports & Esports","{""company_type"": ""startup"", ""country"": ""China"", ""fundraising"": """", ""source_id"": ""47da76e9-e657-f111-8fcb-6045bd954326"", ""tags"": ""Gaming & Sports & Esports | Industry & Supply Chain | Cloud & Infrastructure & Connectivity""}"
company_2f9eaa7a6048b73b97ae,company,"Hangzhou Logical Qubit Technology Co., Ltd.","""Hangzhou Logical Qubit Technology Co., Ltd."" VivaTech exhibitor company China DeepTech","{""company_type"": ""startup"", ""country"": ""China"", ""fundraising"": """", ""source_id"": ""bfcc1df8-e657-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Cloud & Infrastructure & Connectivity""}"
company_a24cb19314ccd1eb3aa8,company,Hanyang Institute For Entrepreneurship(hie),"""Hanyang Institute For Entrepreneurship(hie)"" VivaTech exhibitor company korearepublicof Industry & Supply Chain","{""company_type"": ""partner"", ""country"": ""korearepublicof"", ""fundraising"": """", ""source_id"": ""934040f0-4c49-f111-8ef3-6045bd9548dc"", ""tags"": ""Industry & Supply Chain | Healthcare & Wellness | Mobility & Smart Cities""}"
company_b49d2c7f1482d979ed9c,company,Happlyz Medical,"""Happlyz Medical"" VivaTech exhibitor company France Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""1cf6d38b-de4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Healthcare & Wellness | Growth & Startup & Investment | Artificial Intelligence & Robotics""}"
company_0530c91e0e246a21e8ce,company,Happydarons,"""Happydarons"" VivaTech exhibitor company France HR & EdTech & Future of Work","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""a52f3325-a05e-f111-8fcb-6045bd954326"", ""tags"": ""HR & EdTech & Future of Work | Healthcare & Wellness | Artificial Intelligence & Robotics""}"
company_8a309116d3d87de0c1dc,company,Happykids.ai,"""Happykids.ai"" VivaTech exhibitor company Luxembourg HR & EdTech & Future of Work","{""company_type"": ""startup"", ""country"": ""Luxembourg"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""404d448d-c837-f111-8ef2-6045bd954320"", ""tags"": ""HR & EdTech & Future of Work | Healthcare & Wellness | Diversity & Inclusion""}"
company_408c9090ad181396e2d0,company,Hâpy Services,"""Hâpy Services"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""84293e15-9747-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Energy & Greentech | Mobility & Smart Cities""}"
company_ace2065122881af701fe,company,Harmoneyz,"""Harmoneyz"" VivaTech exhibitor company France Media & Entertainment & Creators Economy","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""f1eb74c0-8148-f111-8ef3-6045bd9548dc"", ""tags"": ""Media & Entertainment & Creators Economy | Marketing & Advertising | Growth & Startup & Investment""}"
company_e689ced4938beb5e6ce3,company,Harmony SkyTech Limited,"""Harmony SkyTech Limited"" VivaTech exhibitor company Hong Kong Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Hong Kong"", ""fundraising"": """", ""source_id"": ""f2ef0e08-2233-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | Mobility & Smart Cities""}"
company_09e33f8b83b2019e58ee,company,Haut.ai,"""Haut.ai"" VivaTech exhibitor company Estonia Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Estonia"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""a05f95a8-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Healthcare & Wellness | Retail & E-commerce""}"
company_b8fd8b4ef78a62cdde34,company,Haystack Analytics,"""Haystack Analytics"" VivaTech exhibitor company India","{""company_type"": ""startup"", ""country"": ""India"", ""fundraising"": """", ""source_id"": ""7f01c2e0-a668-f111-8fcb-6045bd954326"", ""tags"": """"}"
company_c936eca5793c0c4f5404,company,Heat IT® by Kamedi Gmbh,"""Heat IT® by Kamedi Gmbh"" VivaTech exhibitor company Germany Retail & E-commerce","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""d3395f22-6d5a-f111-8fcb-6045bd954326"", ""tags"": ""Retail & E-commerce | Gaming & Sports & Esports""}"
company_e90094dd747e3d44c364,company,Heaviside,"""Heaviside"" VivaTech exhibitor company France Luxury & Fashion & Cosmetics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""fcde8fb4-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Luxury & Fashion & Cosmetics | Industry & Supply Chain | Retail & E-commerce""}"
company_2d07b34763aa1d2780b6,company,Heberghub,"""Heberghub"" VivaTech exhibitor company France Cloud & Infrastructure & Connectivity","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""5c6fc2b0-cd43-f111-8ef2-6045bd954320"", ""tags"": ""Cloud & Infrastructure & Connectivity | Sovereignty & GovTech""}"
company_2a97b47add4aac56aef1,company,HEC Paris,"""HEC Paris"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""a06b54e4-7e3e-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | HR & EdTech & Future of Work | Cybersecurity & Defense""}"
company_5beafcd0e2b0411326ba,company,Hedge,"""Hedge"" VivaTech exhibitor company France Food & Agriculture","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""43a55dc0-3a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Food & Agriculture | Energy & Greentech""}"
company_bd2ded646d80deec6de6,company,Hedi,"""Hedi"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""03444466-c83c-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | DeepTech""}"
company_cb3a690752ea12f7e273,company,Helbling Technik & Business Advisor,"""Helbling Technik & Business Advisor"" VivaTech exhibitor company Switzerland Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Switzerland"", ""fundraising"": """", ""source_id"": ""f3d8feb4-d538-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Healthcare & Wellness""}"
company_3493298ebc799d4a1d77,company,Helix Earth,"""Helix Earth"" VivaTech exhibitor company United States of America Energy & Greentech","{""company_type"": ""startup"", ""country"": ""United States of America"", ""fundraising"": """", ""source_id"": ""f21f1d9b-4d34-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Growth & Startup & Investment | Mobility & Smart Cities""}"
company_22c42600632efac3ec1d,company,Hello Art Up,"""Hello Art Up"" VivaTech exhibitor company France Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""08a0bb76-975a-f111-8fcb-6045bd954326"", ""tags"": ""Healthcare & Wellness | Diversity & Inclusion | HR & EdTech & Future of Work""}"
company_5362d05d15aa548eddf3,company,Helloartup,"""Helloartup"" VivaTech exhibitor company France Diversity & Inclusion","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""c757f9c5-5a3e-f111-8ef2-6045bd954320"", ""tags"": ""Diversity & Inclusion | Healthcare & Wellness | HR & EdTech & Future of Work""}"
company_72dc748ad0790ce32deb,company,Hellococo,"""Hellococo"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""f1d06298-3c54-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment | Marketing & Advertising""}"
company_096887b355293ec84a26,company,Hellomarkus.ai,"""Hellomarkus.ai"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""9657c077-0359-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Marketing & Advertising | DeepTech""}"
company_f219f66052f00627e3c9,company,Hellyos,"""Hellyos"" VivaTech exhibitor company France Space & Aeronautics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""c8544363-e158-f111-8fcb-6045bd954326"", ""tags"": ""Space & Aeronautics | Artificial Intelligence & Robotics | DeepTech""}"
company_e4ebcad5e05bcef93884,company,Hemerion Therapeutics,"""Hemerion Therapeutics"" VivaTech exhibitor company France Growth & Startup & Investment","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Series A - $5M - $15M"", ""source_id"": ""9f232d90-f249-f111-8ef3-6045bd9548dc"", ""tags"": ""Growth & Startup & Investment | Healthcare & Wellness | DeepTech""}"
company_371b9bd897a6a2cea05d,company,Henddu,"""Henddu"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""0c8a9f05-e04e-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Artificial Intelligence & Robotics | Mobility & Smart Cities""}"
company_dbca0bfa7093801b7f4e,company,Hendricks Corp Pte Ltd,"""Hendricks Corp Pte Ltd"" VivaTech exhibitor company Singapore Retail & E-commerce","{""company_type"": ""startup"", ""country"": ""Singapore"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""fd4e97ae-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Retail & E-commerce | Luxury & Fashion & Cosmetics | Food & Agriculture""}"
company_6baee4bd78cb0146dec9,company,"Heralbony Co., Ltd","""Heralbony Co., Ltd"" VivaTech exhibitor company Japan Luxury & Fashion & Cosmetics","{""company_type"": ""startup"", ""country"": ""Japan"", ""fundraising"": """", ""source_id"": ""6ca43024-4849-f111-8ef3-6045bd9548dc"", ""tags"": ""Luxury & Fashion & Cosmetics | Marketing & Advertising | Diversity & Inclusion""}"
company_a82a2f0aa8d7b7450bd1,company,Heri Farm\'S Inc.,"""Heri Farm\'S Inc."" VivaTech exhibitor company South Korea DeepTech","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""7d64ca3e-cd4e-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Luxury & Fashion & Cosmetics | Energy & Greentech""}"
company_dbb3fd1fd8a275ff4cc1,company,Hessen Trade & Invest,"""Hessen Trade & Invest"" VivaTech exhibitor company Germany Growth & Startup & Investment","{""company_type"": ""partner"", ""country"": ""Germany"", ""fundraising"": """", ""source_id"": ""a3dbbcb8-374a-f111-8ef3-6045bd9548dc"", ""tags"": ""Growth & Startup & Investment""}"
company_ffa2070a5fad4f3f3910,company,Hevi AI,"""Hevi AI"" VivaTech exhibitor company Turkey Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Turkey"", ""fundraising"": """", ""source_id"": ""0d80588f-a14f-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | Healthcare & Wellness""}"
company_c573de578907d2a99759,company,Hevolus,"""Hevolus"" VivaTech exhibitor company Italy Fintech & Banking & Compliance","{""company_type"": ""startup"", ""country"": ""Italy"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""e2826e97-7039-f111-8ef2-6045bd954320"", ""tags"": ""Fintech & Banking & Compliance | Industry & Supply Chain | Energy & Greentech""}"
company_a37e63f7f4eeb3cbdaef,company,Hevolus,"""Hevolus"" VivaTech exhibitor company Italy Industry & Supply Chain","{""company_type"": ""startup"", ""country"": ""Italy"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""c15ef862-605b-f111-8fcb-6045bd954326"", ""tags"": ""Industry & Supply Chain | Fintech & Banking & Compliance | Luxury & Fashion & Cosmetics""}"
company_ffd63d4d1ed4bafd167b,company,Hexacode Solutions,"""Hexacode Solutions"" VivaTech exhibitor company Canada Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""2ca5fdcc-3154-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Mobility & Smart Cities | Energy & Greentech""}"
company_fd1cfc55acb65d9b7a38,company,HexaDone,"""HexaDone"" VivaTech exhibitor company France Energy & Greentech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""1bdc52f3-4042-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Sovereignty & GovTech | Mobility & Smart Cities""}"
company_af6b016c03a3ade6a444,company,Hexana,"""Hexana"" VivaTech exhibitor company France Industry & Supply Chain","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""506a8641-a844-f111-8ef2-6045bd954320"", ""tags"": ""Industry & Supply Chain | Energy & Greentech | DeepTech""}"
company_0a067d87642fc08777b6,company,HEXASpec,"""HEXASpec"" VivaTech exhibitor company United States of America DeepTech","{""company_type"": ""startup"", ""country"": ""United States of America"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""0a83ab70-4d34-f111-8ef2-6045bd954320"", ""tags"": ""DeepTech | Industry & Supply Chain""}"
company_5a51aa192ef9e86b1329,company,Hexergy,"""Hexergy"" VivaTech exhibitor company Italy Energy & Greentech","{""company_type"": ""startup"", ""country"": ""Italy"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""7e7c5b74-7939-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Consulting & B2B services""}"
company_1189ef8a265937cabf8a,company,Heycyber,"""Heycyber"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""24776b4d-d852-f111-8fcb-6045bd954326"", ""tags"": ""Consulting & B2B services | Cybersecurity & Defense | Growth & Startup & Investment""}"
company_e5b451d5103545c82714,company,Heynala Healthtech Solutions,"""Heynala Healthtech Solutions"" VivaTech exhibitor company Zimbabwe Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""Zimbabwe"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""13a83a41-9d59-f111-8fcb-6045bd954326"", ""tags"": ""Healthcare & Wellness | Energy & Greentech""}"
company_d617e0b9cf5cca70861f,company,High-On,"""High-On"" VivaTech exhibitor company South Korea DeepTech","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""a02c2633-a047-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Artificial Intelligence & Robotics | Energy & Greentech""}"
company_214ebc41ebe283d9b2b4,company,Hippolyte.ai,"""Hippolyte.ai"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""81169196-ba47-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech | HR & EdTech & Future of Work""}"
company_6e72e978a93362eadbea,company,Hippolyte.ai,"""Hippolyte.ai"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""202cb74f-7d48-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | HR & EdTech & Future of Work | Artificial Intelligence & Robotics""}"
company_fab55a594405182644e4,company,Hiqute Diamond,"""Hiqute Diamond"" VivaTech exhibitor company France DeepTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""18995967-9448-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Sovereignty & GovTech | Diversity & Inclusion""}"
company_e98dbea682c3e8f5d42a,company,Hiroshima Prefecture,"""Hiroshima Prefecture"" VivaTech exhibitor company Japan Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""Japan"", ""fundraising"": """", ""source_id"": ""b95adc97-a93c-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment""}"
company_c3c451b09e5b41cd263b,company,Hiry,"""Hiry"" VivaTech exhibitor company France HR & EdTech & Future of Work","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""source_id"": ""afa3ad9f-fe58-f111-8fcb-6045bd954326"", ""tags"": ""HR & EdTech & Future of Work | Diversity & Inclusion | Consulting & B2B services""}"
company_60f69ade0cf8d3a10d52,company,HistoiresdeSlides,"""HistoiresdeSlides"" VivaTech exhibitor company France Consulting & B2B services","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""78d72d88-263f-f111-8ef2-6045bd954320"", ""tags"": ""Consulting & B2B services | Food & Agriculture | Luxury & Fashion & Cosmetics""}"
company_28f443deeef804d3bb33,company,Historiar,"""Historiar"" VivaTech exhibitor company Portugal Media & Entertainment & Creators Economy","{""company_type"": ""startup"", ""country"": ""Portugal"", ""fundraising"": ""Bootstrapped - 0 | Pre-Seed - <$1M"", ""source_id"": ""3f1de405-4142-f111-8ef2-6045bd954320"", ""tags"": ""Media & Entertainment & Creators Economy | Artificial Intelligence & Robotics | Marketing & Advertising""}"
company_af2160119db1c7dc0b41,company,"Histranger, Inc.","""Histranger, Inc."" VivaTech exhibitor company korearepublicof Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""korearepublicof"", ""fundraising"": ""Seed - $1M - $5M"", ""source_id"": ""aa555d8d-884f-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Media & Entertainment & Creators Economy | Growth & Startup & Investment""}"
company_09df3ec7ad3e0b7db50a,company,Hivenet,"""Hivenet"" VivaTech exhibitor company France Cloud & Infrastructure & Connectivity","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""1336b04c-e263-f111-8fcb-6045bd954326"", ""tags"": ""Cloud & Infrastructure & Connectivity | Artificial Intelligence & Robotics""}"
company_612dec6a55801e9ea82d,company,HKTDC - Hong Kong Trade Development Council,"""HKTDC - Hong Kong Trade Development Council"" VivaTech exhibitor company Hong Kong Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""Hong Kong"", ""fundraising"": """", ""source_id"": ""b323ff53-3e2b-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Energy & Greentech | Healthcare & Wellness | Cloud & Infrastructure & Connectivity""}"
company_a301ea03043265ab2c69,company,"Hmb Co.,ltd.","""Hmb Co.,ltd."" VivaTech exhibitor company South Korea Healthcare & Wellness","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": """", ""source_id"": ""dfa9c552-8f55-f111-8fcb-6045bd954326"", ""tags"": ""Healthcare & Wellness | Luxury & Fashion & Cosmetics | Growth & Startup & Investment""}"
company_245a95a6a5c3e7249fdf,company,Hodor,"""Hodor"" VivaTech exhibitor company France Fintech & Banking & Compliance","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""f3b2744e-9244-f111-8ef2-6045bd954320"", ""tags"": ""Fintech & Banking & Compliance | Consulting & B2B services | Cloud & Infrastructure & Connectivity""}"
company_24f7482a42d6f6baa540,company,Holis,"""Holis"" VivaTech exhibitor company France Food & Agriculture","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""b8290218-775a-f111-8fcb-6045bd954326"", ""tags"": ""Food & Agriculture | Industry & Supply Chain | Luxury & Fashion & Cosmetics""}"
company_95fc929bb43a169be102,company,Holis,"""Holis"" VivaTech exhibitor company France Food & Agriculture","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""ad82ce9a-3b4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Food & Agriculture | Industry & Supply Chain | Luxury & Fashion & Cosmetics""}"
company_a3b05fc91e37134c8565,company,Holofin.ai,"""Holofin.ai"" VivaTech exhibitor company France Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""source_id"": ""70215591-9952-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance""}"
company_ce1b2d8690a4c6b30baf,company,Hon Hai Technology Group (Foxconn),"""Hon Hai Technology Group (Foxconn)"" VivaTech exhibitor company Taiwan Artificial Intelligence & Robotics","{""company_type"": ""partner"", ""country"": ""Taiwan"", ""fundraising"": """", ""source_id"": ""88fc9100-c92a-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics""}"
company_8c15e718e9f54e847d54,company,Hong Kong Bionic Beet Robotics Limited,"""Hong Kong Bionic Beet Robotics Limited"" VivaTech exhibitor company Hong Kong Artificial Intelligence & Robotics","{""company_type"": ""startup"", ""country"": ""Hong Kong"", ""fundraising"": ""Pre-Seed - <$1M"", ""source_id"": ""ee0b5d14-2233-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics""}"
company_b8f6969eb8ba3e60ffc7,company,Honorabilite,"""Honorabilite"" VivaTech exhibitor company France Sovereignty & GovTech","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""source_id"": ""af4fe35a-6165-f111-8fcb-6045bd954326"", ""tags"": ""Sovereignty & GovTech""}"
company_910df95fc69b8823d94e,company,"Honsenn Technology Co.,ltd","""Honsenn Technology Co.,ltd"" VivaTech exhibitor company China Luxury & Fashion & Cosmetics","{""company_type"": ""partner"", ""country"": ""China"", ""fundraising"": """", ""source_id"": ""24b855f0-7e3e-f111-8ef2-6045bd954320"", ""tags"": ""Luxury & Fashion & Cosmetics | Gaming & Sports & Esports | Retail & E-commerce | Healthcare & Wellness""}"
