entity_id,entity_type,display_name,query,context_json
company_219881da97d07dfdd83e,company,Good Casting,"site:vivatech.com/exhibitors ""Good Casting"" VivaTech good-casting","{""company_type"": ""startup"", ""country"": ""Portugal"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""7e940d2e-f158-f111-8fcb-6045bd954326"", ""tags"": ""Media & Entertainment & Creators Economy | Luxury & Fashion & Cosmetics | Growth & Startup & Investment""}"
company_46f6b629fc2d5f77196f,company,Goodbarber,"site:vivatech.com/exhibitors ""Goodbarber"" VivaTech goodbarber","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""0086b1fd-294d-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Retail & E-commerce | Media & Entertainment & Creators Economy""}"
company_5b1f43d2268835f1d2fb,company,Goodweek,"site:vivatech.com/exhibitors ""Goodweek"" VivaTech goodweek","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""dca6d0cc-8f2e-f111-9a49-6045bd9541be"", ""tags"": ""Artificial Intelligence & Robotics | Growth & Startup & Investment | DeepTech""}"
company_04d11a69765ca10fe080,company,Goodylabs,"site:vivatech.com/exhibitors ""Goodylabs"" VivaTech goodylabs","{""company_type"": ""startup"", ""country"": ""Poland"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""1dd1bd57-425f-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Consulting & B2B services | HR & EdTech & Future of Work""}"
company_aa8401ef3976d9ad6403,company,Google Cloud,"site:vivatech.com/exhibitors ""Google Cloud"" VivaTech google-cloud","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""9de3d355-4d54-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Sovereignty & GovTech | Cybersecurity & Defense""}"
company_ceae48f78ba881243e6e,company,Gosecure,"site:vivatech.com/exhibitors ""Gosecure"" VivaTech gosecure","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""6958a8be-6d50-f111-8ef3-6045bd9548dc"", ""tags"": ""Mobility & Smart Cities | Sovereignty & GovTech""}"
company_5a29fd62fe1aa43ad7bf,company,Government of Karnataka Startup Cell,"site:vivatech.com/exhibitors ""Government of Karnataka Startup Cell"" VivaTech government-of-karnataka-startup-cell","{""company_type"": ""startup"", ""country"": ""India"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""aa4f7ec8-6253-f111-8fcb-6045bd954326"", ""tags"": ""Growth & Startup & Investment | DeepTech | Energy & Greentech""}"
company_9a2439f6bc55478fb239,company,Govhorizon,"site:vivatech.com/exhibitors ""Govhorizon"" VivaTech govhorizon","{""company_type"": ""startup"", ""country"": ""Portugal"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""55f96c05-4a42-f111-8ef2-6045bd954320"", ""tags"": ""Fintech & Banking & Compliance | Sovereignty & GovTech | Growth & Startup & Investment""}"
company_1a94dcd38ff5fe4cb700,company,Govhorizon,"site:vivatech.com/exhibitors ""Govhorizon"" VivaTech govhorizon-2","{""company_type"": ""startup"", ""country"": ""Portugal"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""46a784d5-b065-f111-8fcb-6045bd954326"", ""tags"": ""Fintech & Banking & Compliance | Sovereignty & GovTech | Growth & Startup & Investment""}"
company_deae117c6df1a30c635e,company,Govtech Deutschland,"site:vivatech.com/exhibitors ""Govtech Deutschland"" VivaTech govtech-deutschland","{""company_type"": ""partner"", ""country"": ""Germany"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f54d4588-164a-f111-8ef3-6045bd9548dc"", ""tags"": ""Sovereignty & GovTech | Cloud & Infrastructure & Connectivity | Cybersecurity & Defense""}"
company_80906de19c91416557ec,company,Gr33t,"site:vivatech.com/exhibitors ""Gr33t"" VivaTech gr33t","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""71f6bc84-3c4d-f111-8ef3-6045bd9548dc"", ""tags"": ""HR & EdTech & Future of Work | Sovereignty & GovTech | Healthcare & Wellness""}"
company_0f23b1acae1aba46fb0b,company,Gradient Data Science,"site:vivatech.com/exhibitors ""Gradient Data Science"" VivaTech gradient-data-science","{""company_type"": ""startup"", ""country"": ""Netherlands"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""a3765672-d855-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | Sovereignty & GovTech | Growth & Startup & Investment""}"
company_a9bf3ea41aeba5b5ae0e,company,Gradium,"site:vivatech.com/exhibitors ""Gradium"" VivaTech gradium","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""937b6dad-2f5b-f111-8fcb-6045bd954326"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech""}"
company_2a767e3f95095cd3b3e2,company,Gradium,"site:vivatech.com/exhibitors ""Gradium"" VivaTech gradium-2","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""174f8bc9-c34f-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | DeepTech""}"
company_4275918f3d00ef80ebd8,company,Grand Nancy,"site:vivatech.com/exhibitors ""Grand Nancy"" VivaTech grand-nancy","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f311a5cb-4e50-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Food & Agriculture | Healthcare & Wellness | Artificial Intelligence & Robotics""}"
company_fb1a431bc00ed0e9d123,company,Grand Reims,"site:vivatech.com/exhibitors ""Grand Reims"" VivaTech grand-reims","{""company_type"": ""partner"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""e211a5cb-4e50-f111-8ef3-6045bd9548dc"", ""tags"": ""Healthcare & Wellness | Food & Agriculture | Energy & Greentech | Artificial Intelligence & Robotics""}"
company_a772aa0a15c7c6b34f7c,company,Granode Materials Ab,"site:vivatech.com/exhibitors ""Granode Materials Ab"" VivaTech granode-materials-ab","{""company_type"": ""startup"", ""country"": ""Sweden"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""acb3971a-a353-f111-8fcb-6045bd954326"", ""tags"": ""DeepTech | Growth & Startup & Investment | Energy & Greentech""}"
company_797619456a9d014f3ab6,company,Grantora,"site:vivatech.com/exhibitors ""Grantora"" VivaTech grantora","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""561c0135-c868-f111-8fcb-6045bd9543bb"", ""tags"": ""Artificial Intelligence & Robotics | Cloud & Infrastructure & Connectivity | Growth & Startup & Investment""}"
company_8ff56ac055351c114019,company,Grape,"site:vivatech.com/exhibitors ""Grape"" VivaTech grape","{""company_type"": ""startup"", ""country"": ""Serbia"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""49f3fde5-ae4e-f111-8ef3-6045bd9548dc"", ""tags"": ""Food & Agriculture | Industry & Supply Chain | Growth & Startup & Investment""}"
company_25dc071ee42b78615d99,company,Gravity,"site:vivatech.com/exhibitors ""Gravity"" VivaTech gravity","{""company_type"": ""startup"", ""country"": ""korearepublicof"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""83b78bf6-ac59-f111-8fcb-6045bd954326"", ""tags"": ""Food & Agriculture | Marketing & Advertising | Healthcare & Wellness""}"
company_610260603a6cf6ce3bd0,company,Graya,"site:vivatech.com/exhibitors ""Graya"" VivaTech graya","{""company_type"": ""startup"", ""country"": ""Cote d’Ivoire"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""ccb60dc0-4042-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Food & Agriculture | Retail & E-commerce""}"
company_9a9066eaa814a38754e9,company,Green AI Group,"site:vivatech.com/exhibitors ""Green AI Group"" VivaTech green-ai-group","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""2c3edfbb-683a-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Energy & Greentech | DeepTech""}"
company_2f9f7051ef5b834956e3,company,Green and Circular,"site:vivatech.com/exhibitors ""Green and Circular"" VivaTech green-and-circular","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""c121b519-935a-f111-8fcb-6045bd954326"", ""tags"": ""Mobility & Smart Cities | Industry & Supply Chain | Consulting & B2B services""}"
company_b690a3dce02794718f80,company,Green City Solution,"site:vivatech.com/exhibitors ""Green City Solution"" VivaTech green-city-solution","{""company_type"": ""startup"", ""country"": ""korearepublicof"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""0588d9fc-ac59-f111-8fcb-6045bd954326"", ""tags"": ""Energy & Greentech | Mobility & Smart Cities | Artificial Intelligence & Robotics""}"
company_f2593f9a8e0613bf4cb7,company,Green Fusyon,"site:vivatech.com/exhibitors ""Green Fusyon"" VivaTech green-fusyon","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""6034d6f8-663d-f111-8ef2-6045bd954320"", ""tags"": ""Food & Agriculture | Industry & Supply Chain""}"
company_1543569e9a68117e8060,company,Green Praxis,"site:vivatech.com/exhibitors ""Green Praxis"" VivaTech green-praxis-2","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0 | Bootstrapped - 0 | Pre-Seed - <$1M | Seed - $1M - $5M | Series A - $5M - $15M | Series B - $15M - $50M | Series C - $50M - $200M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""9053c8d4-3f4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | Cloud & Infrastructure & Connectivity | Fintech & Banking & Compliance""}"
company_f74faf5a743c737e7ee6,company,Green Praxis,"site:vivatech.com/exhibitors ""Green Praxis"" VivaTech green-praxis","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""4e86581d-dc43-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Cloud & Infrastructure & Connectivity | Industry & Supply Chain""}"
company_7213a2f5167923a8bcbd,company,Green Vigor Limited,"site:vivatech.com/exhibitors ""Green Vigor Limited"" VivaTech green-vigor-limited","{""company_type"": ""startup"", ""country"": ""Hong Kong"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""13b98dee-2133-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Cloud & Infrastructure & Connectivity""}"
company_60a3bebd0bec33797cc0,company,Green-graph,"site:vivatech.com/exhibitors ""Green-graph"" VivaTech green-graph","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""fe434466-c83c-f111-8ef2-6045bd954320"", ""tags"": ""Energy & Greentech | Gaming & Sports & Esports | Industry & Supply Chain""}"
company_6c9b01f88797a2281930,company,GreenBitAI GmbH,"site:vivatech.com/exhibitors ""GreenBitAI GmbH"" VivaTech greenbitai-gmbh","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""794bd80d-a735-f111-8ef2-6045bd954320"", ""tags"": ""Artificial Intelligence & Robotics | Fintech & Banking & Compliance | Consulting & B2B services""}"
company_46d3b66bc04a618f38c2,company,Greeneum,"site:vivatech.com/exhibitors ""Greeneum"" VivaTech greeneum","{""company_type"": ""startup"", ""country"": ""Israel"", ""fundraising"": ""Series A - $5M - $15M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""f0462411-b259-f111-8fcb-6045bd954326"", ""tags"": """"}"
company_36b01fb564b944a5ed8a,company,Greenfi,"site:vivatech.com/exhibitors ""Greenfi"" VivaTech greenfi","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""83f6b5fe-0560-f111-8fcb-6045bd954326"", ""tags"": ""Fintech & Banking & Compliance | Food & Agriculture | Industry & Supply Chain""}"
company_c5cf2661163b865ba398,company,Greentripper,"site:vivatech.com/exhibitors ""Greentripper"" VivaTech greentripper","{""company_type"": ""startup"", ""country"": ""Belgium"", ""fundraising"": ""Not yet - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""50e0bec5-1a34-f111-8ef2-6045bd954320"", ""tags"": ""Mobility & Smart Cities | Energy & Greentech | Consulting & B2B services""}"
company_50c84b0f3ab11b2ffe84,company,Greenway,"site:vivatech.com/exhibitors ""Greenway"" VivaTech greenway","{""company_type"": ""startup"", ""country"": ""France"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""e09e725a-f24d-f111-8ef3-6045bd9548dc"", ""tags"": ""Fintech & Banking & Compliance | Mobility & Smart Cities | Retail & E-commerce""}"
company_89b60ccecad050fc3c38,company,Greeny Solutions Es,"site:vivatech.com/exhibitors ""Greeny Solutions Es"" VivaTech greeny-solutions-es","{""company_type"": ""startup"", ""country"": ""Tunisia"", ""fundraising"": ""Bootstrapped - 0"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""91f3e3ea-3a4d-f111-8ef3-6045bd9548dc"", ""tags"": ""DeepTech | Food & Agriculture | Artificial Intelligence & Robotics""}"
company_e0b0fbd3245db84a82d6,company,Greenzy,"site:vivatech.com/exhibitors ""Greenzy"" VivaTech greenzy","{""company_type"": ""startup"", ""country"": ""Belgium"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""846d87ce-3e4d-f111-8ef3-6045bd9548dc"", ""tags"": ""Energy & Greentech | HR & EdTech & Future of Work | Growth & Startup & Investment""}"
company_2b763328795ffc0967db,company,Greneta Corp.,"site:vivatech.com/exhibitors ""Greneta Corp."" VivaTech greneta-corp","{""company_type"": ""startup"", ""country"": ""South Korea"", ""fundraising"": ""Seed - $1M - $5M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""2a844b15-a047-f111-8ef3-6045bd9548dc"", ""tags"": ""Artificial Intelligence & Robotics | Industry & Supply Chain | DeepTech""}"
company_c25cd53f5a9e7a00b049,company,Gretchen AI Gmbh,"site:vivatech.com/exhibitors ""Gretchen AI Gmbh"" VivaTech gretchen-ai-gmbh","{""company_type"": ""startup"", ""country"": ""Germany"", ""fundraising"": ""Pre-Seed - <$1M"", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""8a17dd2f-a735-f111-8ef2-6045bd954320"", ""tags"": ""Sovereignty & GovTech | Cybersecurity & Defense | Media & Entertainment & Creators Economy""}"
company_5630d27e3af01972ad3a,company,Greyhaven,"site:vivatech.com/exhibitors ""Greyhaven"" VivaTech greyhaven","{""company_type"": ""startup"", ""country"": ""Canada"", ""fundraising"": """", ""query_scope"": ""official_vivatech_site"", ""source_id"": ""0a515ae1-634d-f111-8ef3-6045bd9548dc"", ""tags"": ""Consulting & B2B services | Sovereignty & GovTech | Cybersecurity & Defense""}"
